﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4f16rnFuIJlSmPQMetIWsi","The Long Run - Steve Bug's Vocal Mix","Steve Bug, Mr. V","Systematic Deep House, Vol. 4 (Mixed by Gorge)","1","6","481292","spotify:user:flngr","2015-09-07T20:13:02Z"
"spotify:track:6khiPXapuKJt8npyZXhL0Q","Love's Got Me High - Marc Romboy's Systematic Soul Mix","Terrence Parker","Love's Got Me High (Systematic presents Lost Treasures Vol. 1)","1","1","401118","spotify:user:flngr","2015-09-24T15:32:10Z"
"spotify:track:3S6LpIBPwDuWuXgvPN4QIS","M'as tu vu","Around7","Ménage à 3","1","4","374544","spotify:user:flngr","2015-09-07T20:28:17Z"
"spotify:track:34BXtMUGbND85hP0Baz9zQ","?","Audio Werner","Can You Scratch?","1","2","614561","spotify:user:flngr","2015-09-24T16:36:32Z"
"spotify:track:7nIuMeoRFCkh1sHWMOqysM","The Cool World - Original","Christopher Rau","Asper Clouds","1","4","354186","spotify:user:flngr","2015-09-20T18:49:56Z"
"spotify:track:4STvEvTVce8fkfHcLADFkD","Kokobay","QY","Family Horror Pt. 2","1","4","394104","spotify:user:flngr","2015-10-17T08:56:20Z"
"spotify:track:7Jsq0Zwi7lGokgax8cozRY","Players","Alex Agore","Memories","1","9","330386","spotify:user:flngr","2015-11-26T08:36:55Z"
"spotify:track:4c0M7zZqz40reYaf4d9JjN","The Supplier","Chocky","Flumo Limited 004: The Supplier","1","1","365145","spotify:user:flngr","2015-09-07T20:28:36Z"
"spotify:track:7iQ1TjOoYi33BupikScqAa","Get A Move On!","Mr. Scruff","Keep It Unreal","1","3","205666","spotify:user:flngr","2015-09-07T20:20:29Z"
"spotify:track:5lc5aJ9ALtsQnqTf71wKb3","Saxtrack - Reboot Twisted Fist Remix","Sebo K, Metro","AZ Mezzanine Digital Volume 3","1","16","479547","spotify:user:flngr","2015-09-07T20:29:00Z"
"spotify:track:4qNotrlIHBH1qMKxuEWigR","La Cocina del Cabron","Glimpse, Lee van Dowski","Versus","1","2","431724","spotify:user:flngr","2015-09-26T21:14:29Z"
"spotify:track:1twxkpDDwI5n4CPeeUMEyF","The Circus","Frits Wentink","Rarely Pure, Never Simple","1","7","258129","spotify:user:flngr","2015-10-21T14:50:23Z"
"spotify:track:4IFyzmEAKXvGPGK9l6Sxkz","La Mezcla (feat.Totó La Momposina)","Michel Cleis, Totó La Momposina","AZ Mezzanine Digital Volume 3","1","25","594921","spotify:user:flngr","2015-09-26T21:12:19Z"
"spotify:track:5YEQlqMbQivRLgOvip38VD","Untitled 1 - Original Mix","Funkycan, Damiano von Erckert","We Were Raised To Believe That Someday We Were All Gonna Have Great Beards","1","3","273259","spotify:user:flngr","2015-09-07T20:40:50Z"
"spotify:track:0G0QERN9xjEsiJqQbiTgtw","Eazy Rider - Chip Wickham Remix","Eddie Roberts & The Fire Eaters","The Sound of Légère Recordings: Disco Vibes","1","4","247573","spotify:user:flngr","2015-09-19T20:59:32Z"
"spotify:track:6DNyqBAbghQIBYk4GsDTUQ","Summer Ride","The Unbelievable Two","The Sound of Légère Recordings: Disco Vibes","1","5","304373","spotify:user:flngr","2015-09-19T21:04:18Z"
"spotify:track:6LbLcIoFtt0e9WGeXvmMCV","Why Did You Do It (Feat. Ashley Slater) - Larse Remix","Ferry Ultra, Ashley Slater","Why Did You Do It (Remixes)","1","1","326002","spotify:user:flngr","2015-11-07T14:16:08Z"
"spotify:track:564uqxRIkgsCn1lPbaF1y7","Without You - Original Mix","Nicholas","Super Sound Single Volume 2","1","1","484112","spotify:user:flngr","2015-09-24T15:00:32Z"
"spotify:track:7yMWfaBuLHRkV0yy1vcWXZ","How It Feels (feat. C.Robert Walker)","Seductive Souls, C.Robert Walker","The Sound of Légère Recordings: Disco Vibes","1","9","415666","spotify:user:flngr","2015-09-19T21:23:47Z"
"spotify:track:2eIWoKvsTvCk9ZLZwzhOqW","Ligament","Frits Wentink","Family Dinner EP","1","2","317908","spotify:user:flngr","2015-10-21T14:53:32Z"
"spotify:track:6AvKZUpwaUunT2KNpFc6fz","Sortable (Original Mix)","Mihai Popoviciu","Sortable","1","1","429421","spotify:user:flngr","2015-10-23T21:51:32Z"
"spotify:track:1TUpWf6Y6dURg09jbxXAKV","How Long Has This Been Going on","Carmen McRae","Most Wanted Remixed Jazz","1","10","297600","spotify:user:flngr","2015-11-07T10:30:33Z"
"spotify:track:7uh7VeerPX020P5AUnUYeV","Church","Jabru, Joel Culpepper","Will Saul presents: DJ-Kicks EP","1","2","333796","spotify:user:flngr","2015-09-07T20:13:40Z"
"spotify:track:5MUxSSubtQIji42PMCnp6m","Dangerous Jazz","Ferry Ultra, Roy Ayers","Dangerous Vibes","1","1","419970","spotify:user:flngr","2015-11-07T14:36:42Z"
"spotify:track:2VURGUBH0w1Mja4BvZ07an","Love is in the bed","So","Programing Jazz","1","1","190694","spotify:user:flngr","2015-11-07T14:39:53Z"
"spotify:local:::Kerri+Chandler+-+In+The+Morning+%28Bigga+Remix%29:484","Kerri Chandler - In The Morning (Bigga Remix)","","","0","0","484000","spotify:user:flngr","2015-11-07T16:46:30Z"
"spotify:track:3rUBKpBHnWzAgJckTZZqS7","City Night Crowd","Aki Bergen","Black & Light","1","6","257579","spotify:user:flngr","2015-11-09T21:48:42Z"
"spotify:track:516vy7P5o8lYfYpV96Gyei","Black & Light","Aki Bergen","Black & Light","1","3","436214","spotify:user:flngr","2015-11-09T21:48:54Z"
"spotify:track:1U628qeBCFK2G38aPNyT5O","Back Around - Mutron Remix","Bo Geste","Back Around","1","2","438447","spotify:user:flngr","2015-11-09T21:50:18Z"
"spotify:track:29tmf5JSjnea9392YaNiEv","Saturday","Fafa Monteco","Danse avec les loops","1","3","401451","spotify:user:flngr","2015-11-10T13:46:00Z"
"spotify:track:1um2Ta964SNUthWNLi7L8d","Feel the Music","DJ Rhythm","Old School House","1","24","399854","spotify:user:flngr","2015-11-10T13:57:59Z"
"spotify:local:Joss+Moog::Dan+Jones+-+Pharaoh+165+Joss+Moog+Edit:421","Dan Jones - Pharaoh 165 Joss Moog Edit","Joss Moog","","0","0","421000","spotify:user:flngr","2015-11-26T08:24:44Z"
"spotify:track:67mbZDJiVekWs2vyrHn5iT","Skyraider","Alex Agore","Victory","1","3","450892","spotify:user:flngr","2015-11-26T08:39:59Z"
"spotify:track:1f76GPFcvMaaMAftYnn28c","Celestial - El_txef_a Remix","VIMES","Exotic Series 6.0","1","3","382745","spotify:user:flngr","2015-11-26T08:42:57Z"
"spotify:track:12DNVxa1MAOVMdeTRa4rGY","What Does it Take","Tommy Vicari Jnr","Threshold of Eternity","1","2","329500","spotify:user:flngr","2015-12-05T21:27:33Z"
"spotify:local:::The+Sunburst+Band+-+Here+Comes+The+Sunburst+Band+%28Fouk+Remix%29:230","The Sunburst Band - Here Comes The Sunburst Band (Fouk Remix)","","","0","0","230000","spotify:user:flngr","2015-12-06T16:30:03Z"
"spotify:track:1HfjJzNIwMZLrltbG9at7R","Black Boy - Souldynamic Remix","Peven Everett","Black Boy (Remixes)","1","1","374750","spotify:user:flngr","2015-12-16T14:07:56Z"
"spotify:track:7swKrYSJ4a4Pkahr94cQl2","Bermuda","Harvey Sutherland","Bermuda EP","1","1","397214","spotify:user:flngr","2016-01-14T22:09:02Z"
"spotify:track:1cIbogH3UKRqDO2tasfPTg","Like A Fool","Crazy P","Walk Dance Talk Sing","1","1","305649","spotify:user:flngr","2016-01-16T12:38:05Z"
"spotify:track:3Us4LY0V6e65g5qXCfKfzT","Red Runner","Wayne Snow","Red Runner EP","1","1","247680","spotify:user:flngr","2016-01-21T13:18:14Z"
"spotify:local:Walter+WoIff::Letta+Mbulu+-+Nomalizo+%28Walter+Wolff+Edit%29:536","Letta Mbulu - Nomalizo (Walter Wolff Edit)","Walter WoIff","","0","0","536000","spotify:user:flngr","2016-02-07T16:47:22Z"
"spotify:track:7cjPv54m4EdJHhRbfIIJZ8","Rosie - Nu Guinea's Paradise Remix","Wayne Snow, Nu Guinea, Max Graef","Rosie","1","4","416712","spotify:user:flngr","2016-02-07T16:50:44Z"
"spotify:track:09HI3Y3SJhILiktYVFapxV","Rayon","letherette","Rayon","1","1","270795","spotify:user:flngr","2016-02-13T21:03:36Z"
"spotify:track:57B2jIG5cSudZm7EpHMqPG","11.04.2012","Dorian Concept","Joined Ends","1","11","236015","spotify:user:flngr","2016-02-15T16:32:59Z"
"spotify:track:2J4h5fuSsJhQl7ACakDhTC","See Line Woman","Jerome Sydenham/Kerri Chandler","Saturday","1","9","441493","spotify:user:flngr","2016-02-16T10:37:56Z"
