﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3gEfU6pDHyLPg9f9aT7waG","Thinking Bout It","Tia London","Love Junkie","1","3","264187","spotify:user:flngr","2015-07-18T16:15:03Z"
"spotify:track:3cc8Ctgg5i2xm4b9s8Y0By","Collector","Cascadeur, Christophe","Collector","1","1","215160","spotify:user:flngr","2015-07-18T16:15:03Z"
"spotify:track:5yoOsu09qo5tGL6YQoo5c7","Look At Where We Are","Hot Chip","In Our Heads","1","4","239426","spotify:user:flngr","2015-07-18T16:15:03Z"
"spotify:track:555gxXfb1TjfdX043yVCvk","Tiden Flyver (Remix)","Afta-1","Undefined","1","18","254847","spotify:user:flngr","2015-07-18T16:15:03Z"
"spotify:track:1Nyo1gJJnOjUfc8YSrenSu","Connect","Afta-1","Undefined","1","17","201865","spotify:user:flngr","2015-07-18T16:15:03Z"
"spotify:track:7L0MEUxyikz4uHllLeLaYH","Freedom Dove (Feat. Bajka) - Ripperton Remix","Autodeep, Bajka","Freedom Dove","1","2","552000","spotify:user:flngr","2015-07-18T16:15:03Z"
"spotify:track:77GnDyzAwqq6Hk32oiemlU","Deliberate","Carlos Sanchez","Systematic Deep House, Vol. 4 (Mixed by Gorge)","1","17","370437","spotify:user:flngr","2015-07-18T16:15:03Z"
"spotify:track:3yfK2B4Qy7MltMj03Gsosp","It's Got to Be Music - Extended Re-Edit","Juan Laya, Jorge Montiel","Boogie Magic","1","2","384000","spotify:user:flngr","2015-09-17T20:58:49Z"
"spotify:track:0lS7ahEMzhAt0cwcMjFWJa","Jen Selter","Joke","Ateyaba","1","6","272853","spotify:user:flngr","2015-09-19T11:01:52Z"
"spotify:track:2UYJqglnOMTvRcqQLNcjjf","Two Weeks","FKA twigs","LP1","1","3","247547","spotify:user:flngr","2015-09-20T11:55:18Z"
"spotify:local:George+Kelly::Goody+Goody+-+It+Looks+Like+Love+%28DJ+Butcher+Edit%29:370","Goody Goody - It Looks Like Love (DJ Butcher Edit)","George Kelly","","0","0","370000","spotify:user:flngr","2015-10-23T21:38:02Z"
"spotify:track:7xQxMw1WvqOfZxhUqeDOh9","Panam","Triptik","Microphonorama","1","12","317186","spotify:user:flngr","2015-10-26T19:53:00Z"
"spotify:local:::Zo%C3%A9+-+Labios+Rotos+%28Live+8.11.14%29:263","Zoé - Labios Rotos (Live 8.11.14)","","","0","0","263000","spotify:user:flngr","2015-11-05T21:49:42Z"
"spotify:track:1J4iM0XtIwo5SQ9IGVtSKw","Speak Low","Billie Holiday","Most Wanted Remixed Jazz","1","5","261773","spotify:user:flngr","2015-11-07T10:23:55Z"
"spotify:track:1TUpWf6Y6dURg09jbxXAKV","How Long Has This Been Going on","Carmen McRae","Most Wanted Remixed Jazz","1","10","297600","spotify:user:flngr","2015-11-07T10:30:12Z"
"spotify:track:7f166QoSk7Ij8o7FCG8OmX","Cyan","Alexi Tuomarila Trio","Edition Sampler 2014","1","7","384640","spotify:user:flngr","2015-11-07T12:10:12Z"
"spotify:track:6LbLcIoFtt0e9WGeXvmMCV","Why Did You Do It (Feat. Ashley Slater) - Larse Remix","Ferry Ultra, Ashley Slater","Why Did You Do It (Remixes)","1","1","326002","spotify:user:flngr","2015-11-07T14:14:32Z"
"spotify:track:5MUxSSubtQIji42PMCnp6m","Dangerous Jazz","Ferry Ultra, Roy Ayers","Dangerous Vibes","1","1","419970","spotify:user:flngr","2015-11-07T14:37:38Z"
"spotify:track:61vYsE6oV89Qr9JQxPJSmU","I Owe My Love to You (Feat. Ron Carroll & Byron Stingily)","Ferry Ultra, Ron Carroll, Byron Stingily","Ferry Ultra and the Homeless Funkers","1","5","289449","spotify:user:flngr","2015-11-07T14:19:10Z"
"spotify:local:::Kerri+Chandler+-+In+The+Morning+%28Bigga+Remix%29:484","Kerri Chandler - In The Morning (Bigga Remix)","","","0","0","484000","spotify:user:flngr","2015-11-07T16:46:46Z"
"spotify:track:1K5bw0LkY4CmH285NsBjcd","The Emotion","BØRNS","Dopamine","1","5","224786","spotify:user:flngr","2015-11-09T21:21:25Z"
"spotify:track:1lheEfIE4ZyYmUXvJ7DPAM","American Money","BØRNS","Dopamine","1","4","260986","spotify:user:flngr","2015-11-09T21:32:52Z"
"spotify:track:4VSDGgNKnvln23aPjX6Pgn","Lay-by","Tennyson","Lay-by","1","1","271333","spotify:user:flngr","2015-11-09T21:59:17Z"
"spotify:track:63Epif4lMuQT3AiYoHqJ1V","To The Rhythm - Original Mix","Fafa Monteco","Cockatoo Club EP","1","2","410024","spotify:user:flngr","2015-11-10T13:44:18Z"
"spotify:track:7tAwtz0RdzX3qszAjKsfNz","Fresh Green","Blazo","Colors of Jazz 2","1","4","185986","spotify:user:flngr","2015-11-17T14:22:35Z"
"spotify:track:4FGEtLRG3FW9YYip8hbB1t","Interestellaire (feat. Emilie Farcy)","Juan Laya, Jorge Montiel, Emilie Farcy","Amore / Interstellaire EP","1","3","345395","spotify:user:flngr","2015-11-20T21:09:36Z"
"spotify:track:7MlT2Kb4Sqjbdu3GQPyCMz","Câlin Calé - Original","Joris Delacroix","Quiet","1","1","413858","spotify:user:flngr","2015-11-25T09:14:05Z"
"spotify:track:1f76GPFcvMaaMAftYnn28c","Celestial - El_txef_a Remix","VIMES","Exotic Series 6.0","1","3","382745","spotify:user:flngr","2015-11-26T08:43:27Z"
"spotify:track:4g3Ax56IslQkI6XVfYKVc5","The Less I Know The Better","Tame Impala","Currents","1","7","216318","spotify:user:flngr","2015-11-30T20:32:25Z"
"spotify:track:56phh0HQ7YNo2bkyRqI522","C'est ça la vie","Sango, Yan's","Juvénile","1","3","278000","spotify:user:flngr","2015-12-09T12:52:11Z"
"spotify:track:1HfjJzNIwMZLrltbG9at7R","Black Boy - Souldynamic Remix","Peven Everett","Black Boy (Remixes)","1","1","374750","spotify:user:flngr","2015-12-16T14:07:31Z"
"spotify:local:postworthymusic::Daft+Punk+-+Something+About+Us+%28Cherokee+Remix%29:340","Daft Punk - Something About Us (Cherokee Remix)","postworthymusic","","0","0","340000","spotify:user:flngr","2015-12-27T23:13:08Z"
"spotify:track:5Ml003Ymb2JnhRR9tGA5Bf","Sunday","HNNY","Sunday","1","1","180601","spotify:user:flngr","2015-12-29T09:36:14Z"
"spotify:track:0ooKIwJzydBII0C3wNWf5A","Upscale","luxury elite","World Class","1","7","118021","spotify:user:flngr","2016-01-13T13:28:15Z"
"spotify:track:4qS1B4ApROisa12hrHkWzq","Beausejour","JNL","Beausejour","1","1","243214","spotify:user:flngr","2016-01-14T22:01:15Z"
"spotify:track:1cIbogH3UKRqDO2tasfPTg","Like A Fool","Crazy P","Walk Dance Talk Sing","1","1","305649","spotify:user:flngr","2016-01-14T22:11:03Z"
"spotify:track:2oORAKlxaN20gTXUPW4htz","I-69","Roman GianArthur","I-69","1","1","245282","spotify:user:flngr","2016-01-21T13:17:25Z"
"spotify:track:76JVya7Zp4HlEJCv3hx2qJ","Dab Housing","Real Lies","Real Life","1","2","254613","spotify:user:flngr","2016-01-22T14:59:40Z"
"spotify:track:6eBaux9fj56JTtaa3qwKvV","High Living","Toro y Moi","Anything In Return","1","8","259479","spotify:user:flngr","2016-02-02T22:02:08Z"
"spotify:local:Walter+WoIff::Letta+Mbulu+-+Nomalizo+%28Walter+Wolff+Edit%29:536","Letta Mbulu - Nomalizo (Walter Wolff Edit)","Walter WoIff","","0","0","536000","spotify:user:flngr","2016-02-07T16:47:56Z"
"spotify:track:1WfJepjjWZL6iEnFoS580x","Your Darkness - Original Mix","Benoit & Sergio","Your Darkness EP","1","2","308270","spotify:user:flngr","2016-02-06T10:19:32Z"
"spotify:track:3bppLmnTN0jQtQMRFwtqR7","Blush","luxury elite","World Class","1","8","162612","spotify:user:flngr","2016-02-07T21:45:25Z"
