﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:42Ejs45Yxgoh5ysf1FIX13","Brazillian Heat - 1200 Warriors Remix","Wattie Green","Brazilian Heat Remixes","1","3","350476","spotify:user:flngr","2014-06-30T14:39:08Z"
"spotify:track:3Tn2Y8j1QlMiZOnKzy0q8Y","Rick","Matthias Zimmermann, SCNTST","Sound Pellegrino Presents SND.PE, Vol. 1","1","2","376965","spotify:user:flngr","2014-10-12T19:36:41Z"
"spotify:track:77GnDyzAwqq6Hk32oiemlU","Deliberate","Carlos Sanchez","Systematic Deep House, Vol. 4 (Mixed by Gorge)","1","17","370437","spotify:user:flngr","2014-11-09T21:53:37Z"
"spotify:track:0VGXHssNqBeDJZpet6vRSm","Pride (A Deeper Love) (Feat. Elliotte Williams N'Dure) - Pedersen Remix","Kid Massive, Backwood, Elliotte Williams N'Dure","Pride (A Deeper Love) - The Remixes","1","3","298771","spotify:user:flngr","2014-12-03T17:54:52Z"
"spotify:track:6tFOlcLVtwta8K408rQZ8g","Pantera (Darius Remix)","Kartell","Riviera - EP","1","5","233884","spotify:user:flngr","2015-01-12T19:05:01Z"
"spotify:track:6r6oHZgKqgee2HoQ495jfi","Disco Rebeat","Gorge","Systematic Deep House, Vol. 4 (Mixed by Gorge)","1","14","445653","spotify:user:flngr","2015-01-13T14:30:20Z"
"spotify:track:4dLXoBxC0NylPL2NbUS7ZD","Pleasure - M.Constant Remix","123Mrk","Noname EP Remixed","1","12","317549","spotify:user:flngr","2015-01-13T14:31:33Z"
"spotify:track:1DaNWZOJhRcWUanygXBjEG","Begin to Begin","Lone","Airglow Fires","1","2","338551","spotify:user:flngr","2015-01-13T14:32:16Z"
"spotify:track:6DRiep4JMaNDRTQCDF6bYd","I Get Mine, You Get Yours","Leon Vynehall","Open EP","1","1","386297","spotify:user:flngr","2015-01-16T14:09:23Z"
"spotify:track:4YswREJlhibiSG5fzFzAoA","Don't Know Why","Leon Vynehall","Gold Language","1","2","309630","spotify:user:flngr","2015-01-16T14:50:30Z"
"spotify:track:2To3PTOTGJUtRsK3nQemP4","Happy Birthday!","Modeselektor","Happy Birthday!","1","1","243600","spotify:user:flngr","2015-01-16T14:50:46Z"
"spotify:track:6tTpIstKl9La7lITy9QjpD","The Set Up - Original Mix","John Jastszebski","Toolroom Knights Mixed By Doorly","1","25","461473","spotify:user:flngr","2015-01-25T00:03:27Z"
"spotify:track:4XfFOGvugaF4bBIq3aEFBf","Shout - Original Mix","Just Kiddin","Seriously (Part Two)","1","1","252059","spotify:user:flngr","2015-03-09T12:55:36Z"
"spotify:track:7L0MEUxyikz4uHllLeLaYH","Freedom Dove (Feat. Bajka) - Ripperton Remix","Autodeep, Bajka","Freedom Dove","1","2","552000","spotify:user:flngr","2015-03-10T15:08:27Z"
"spotify:local:::Anonym+-+Love+you+like+i+can:448","Anonym - Love you like i can","","","0","0","448000","spotify:user:flngr","2015-03-12T13:29:20Z"
"spotify:track:4odgfflYfJpY9cidgj0iig","PNC aux Portes","Stéphane Pompougnac","Living On The Edge","1","7","296853","spotify:user:flngr","2015-04-17T21:16:03Z"
"spotify:local:Exploitedrec::James+Curd+-+Forever+My+Friend+%7C+Exploited:600","James Curd - Forever My Friend | Exploited","Exploitedrec","","0","0","600000","spotify:user:flngr","2015-04-27T16:55:07Z"
"spotify:local:Edward+Newgate::FKJ+-+Lying+Together+%28Edward+Newgate+Remix%29:297","FKJ - Lying Together (Edward Newgate Remix)","Edward Newgate","","0","0","297000","spotify:user:flngr","2015-05-03T14:47:08Z"
"spotify:track:62LCMSZzBGPkQLXUv6iVp3","Everything","Sebb Junior","Memories EP","1","1","385004","spotify:user:flngr","2015-05-22T07:46:59Z"
"spotify:track:7e0X6kjAc9ZCqxkmnqaSNV","Magic","Purple Disco Machine","Shir Khan Presents Black Jukebox 11","1","1","454541","spotify:user:flngr","2015-06-05T09:31:20Z"
"spotify:track:78WzGgxmLxcYKYR8Qoz2Ty","The Rainbow Song","Art of Tones","The Rainbow Song","1","1","455798","spotify:user:flngr","2015-06-05T09:31:26Z"
"spotify:track:1kWUWRirwRMIplVsHlz0gl","Toi & Moi","Joss Moog","Toi & Moi EP","1","1","377435","spotify:user:flngr","2015-06-05T12:05:28Z"
"spotify:track:0R5JOm3wnsTsrYINJusBOS","Metropol","Christoph Andersson","Metropol","1","1","261600","spotify:user:flngr","2015-06-07T08:59:36Z"
"spotify:track:5lc5aJ9ALtsQnqTf71wKb3","Saxtrack - Reboot Twisted Fist Remix","Sebo K, Metro","AZ Mezzanine Digital Volume 3","1","16","479547","spotify:user:flngr","2015-06-07T09:00:05Z"
"spotify:track:4FRiF3NH48UPZmhPt2d9UA","Read My Mind - Original Mix","Daniela La Luz","Based on Electricity","1","4","421951","spotify:user:flngr","2015-06-23T11:43:06Z"
"spotify:track:7jfVMfVRSBdQ3iF7AkL45i","Mantrakoma - Kris Menace Remix","Dusty Kid","Nachtwandler, Vol. 10 - Deep Electronic House","1","12","358685","spotify:user:flngr","2015-06-27T13:29:25Z"
"spotify:track:46dgSU5hNAlZFlgOlSdNXj","Chentu Mizas","Dusty Kid","Beyond That Hill","1","4","399359","spotify:user:flngr","2015-06-27T13:30:58Z"
"spotify:track:3xxmEGNXAAhCg6QDsrbJ0N","Happiness Juice (Satin Jackets Remix)","Munk, Satin Jackets","Happiness Juice","1","6","263236","spotify:user:flngr","2015-06-30T16:33:38Z"
"spotify:track:5Y9baD3osATetJH4uZ575X","Bleu","Worakls","Alpine Grooves, Vol. 5 (Kristallhütte)","1","7","466224","spotify:user:flngr","2015-07-11T10:36:41Z"
"spotify:track:21J2SrzwsKJhcrQ2wCqqJE","Bleu - N'to Remix","Worakls","Good Night My Love","1","4","487142","spotify:user:flngr","2015-07-11T10:39:07Z"
"spotify:track:6bH9u2lwGnbDlhKEbun2uH","Doa","Dusty Kid","The Arsonist","1","1","478595","spotify:user:flngr","2015-07-27T12:43:38Z"
"spotify:track:1U628qeBCFK2G38aPNyT5O","Back Around - Mutron Remix","Bo Geste","Back Around","1","2","438447","spotify:user:flngr","2015-08-19T20:04:18Z"
"spotify:track:77q0Ml0jCxymYWruURxkPB","The Silly One - Original Mix","Bo Geste","What Ever Saves You","1","2","436314","spotify:user:flngr","2015-08-19T20:06:28Z"
"spotify:track:23ewztfwfSuULU946Dn96d","Love Pressure","Sepalcure","Love Pressure EP","1","1","249417","spotify:user:flngr","2015-09-01T21:11:30Z"
"spotify:track:5W9tNDrGk5MdyRvvR0yQZk","Home Tonight (Extended Version)","Lindstrøm, Grace Hall","Home Tonight","1","1","553239","spotify:user:flngr","2015-09-01T21:51:43Z"
"spotify:track:2pD2lGFTBKkczKD8boqCzI","How Do You Do? - Todd Terje remix","Hot Chip","How Do You Do?","1","2","549266","spotify:user:flngr","2015-09-06T13:25:51Z"
"spotify:track:33shKj8ITudJZWeILU6Ciu","Camino Del Sol (Todd Terje Remix)","Antena, Various Artists","Ku De Ta Vol. 1. Best of (By Jim Breese & Btk)","1","13","406511","spotify:user:flngr","2015-09-06T13:29:57Z"
"spotify:track:6Ege4SUL3r8I6upqSbmGop","Sun Is Back","Julien Jabre","Sun Is Back","1","1","408146","spotify:user:flngr","2015-09-06T20:52:24Z"
"spotify:track:35zjE78jLwc7Bi6z17dUqx","Elevate My Soul","Sebb Junior","Freedom","1","3","417187","spotify:user:flngr","2015-09-06T21:11:23Z"
"spotify:track:2cwQ3rf0AdyogOe5rnZdOw","I'm Gonna","SKMK","Giving Up on You","1","2","417961","spotify:user:flngr","2015-09-07T20:24:22Z"
"spotify:track:7CESyDrBb3lNsndVGc678N","Riviera","Kartell","Riviera - EP","1","4","327129","spotify:user:flngr","2015-09-07T20:36:55Z"
"spotify:track:48y4ORRx0LJ7aQdgYXb5NK","Live the Dreams","Rivera Rotation","Horsley Park","1","9","335640","spotify:user:flngr","2015-09-18T20:17:14Z"
"spotify:track:4VsHaot5gV8kQvdmQzk8pU","2People (2011 Rework) - Dcup Remix","Jean Jacques Smoothie, Tara Busch","Sympho Nympho - The Beginning (Unmixed)","1","3","251140","spotify:user:flngr","2015-09-22T12:51:08Z"
"spotify:track:05mmmYz2V3yNehfZAoYAU4","By My Side","Phil Weeks","By My Side","1","1","279672","spotify:user:flngr","2015-09-24T15:45:00Z"
"spotify:track:1CiooI9qbqWXE5wVL2ik8I","Discopolis [Alan Braxe Remix]","Lifelike, Kris Menace","Discopolis","1","3","336200","spotify:user:flngr","2015-10-08T21:46:28Z"
"spotify:track:6H8tEitY5FbP5lEOepM7q8","Tobago","Jonas Rathsman","Tobago EP","1","1","290000","spotify:user:flngr","2015-10-17T09:20:00Z"
"spotify:track:7CaCrCBFkpA5u0mJGNFLsO","Hot Hands","Darius","Bondax & Friends - The Mix Album","1","16","253560","spotify:user:flngr","2015-10-26T13:32:15Z"
"spotify:local:::Kerri+Chandler+-+In+The+Morning+%28Bigga+Remix%29:484","Kerri Chandler - In The Morning (Bigga Remix)","","","0","0","484000","spotify:user:flngr","2015-11-07T16:46:35Z"
"spotify:track:5DiuFB33aSbbdGEJejc6g6","No Matter What","Huxley","We Drop Tracks! (A Deep House Selection)","1","8","417811","spotify:user:flngr","2015-11-10T13:37:48Z"
"spotify:track:7HH45FsZHLSZHU2la6og8w","Party People","Mike 303","Old School House","1","18","307910","spotify:user:flngr","2015-11-10T13:53:42Z"
"spotify:track:7MlT2Kb4Sqjbdu3GQPyCMz","Câlin Calé - Original","Joris Delacroix","Quiet","1","1","413858","spotify:user:flngr","2015-11-25T09:14:30Z"
"spotify:local:Joss+Moog::Sunshine+People+-++Joss+Moog+Edit:384","Sunshine People -  Joss Moog Edit","Joss Moog","","0","0","384000","spotify:user:flngr","2015-11-26T08:20:54Z"
"spotify:track:3gtNKaGcVgOyIpFJ0qQzxP","Edge","Cherokee","Teenage Fantasy - EP","1","5","270000","spotify:user:flngr","2015-12-27T23:34:37Z"
"spotify:track:26tztX801ufr4sS4aUNrB0","Nothing","HNNY","Local Talk Best of 2015","1","1","312000","spotify:user:flngr","2015-12-29T09:26:23Z"
"spotify:track:1j22VE64WPc8n5upaU3Avu","The Love Quadrant","Space Dimension Controller","Welcome To Mikrosector-50","1","11","438412","spotify:user:flngr","2016-01-14T22:06:49Z"
"spotify:track:6c8enzvH1VZvN9nJGAQNCZ","What They Say","Andras","Embasy Café","1","4","348220","spotify:user:flngr","2016-01-17T21:48:27Z"
"spotify:track:0cTEsqfCfPCVHmG7rlAZ0I","Winter's Blessing","Jerome Sydenham/Kerri Chandler","Saturday","1","5","450346","spotify:user:flngr","2016-02-16T10:37:32Z"
"spotify:track:0r8ZePGpecONwTbyAH4lSz","Music & Waves (feat. The Clever Move)","Agrumes, Lounes, The Clever Move","Music & Waves","1","1","260973","spotify:user:flngr","2016-02-16T10:41:02Z"
