﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7IS8PHeNJRCon24n0DCtu4","Step By Step","Koxo","Gelato! Le meilleur de la dance italienne des années 80","1","10","235853","spotify:user:flngr","2015-03-20T18:55:44Z"
"spotify:track:51hnWW9V7Ji0uZjoeBUfxo","I Need You Tonight","Punkin Machine","H-Track Edit Series 1 - EP","1","2","429897","spotify:user:flngr","2015-03-30T13:55:41Z"
"spotify:track:7J7zDkBq63dY1fymZ9eUHU","What You Won't Do for Love","Bobby Caldwell","All Time Greatest Hits","1","1","286493","spotify:user:flngr","2015-03-30T14:16:56Z"
"spotify:track:21AnCQUMUBi2YzgHR4wU1M","Brazilian Rhyme","Earth, Wind & Fire","Live in Rio","1","8","129639","spotify:user:flngr","2015-03-30T14:19:53Z"
"spotify:track:7kH6WPvFXbPghZum9dKVbO","Curious","Midnight Star","The Best Of Midnight Star","1","10","302226","spotify:user:flngr","2015-03-30T14:25:22Z"
"spotify:track:3XfO4iKlM7fdoiJ4uz1wku","Love for the Sake of Love","Claudia Barry","Discomania: Hits Dance 70-80, Vol. 6","1","2","267440","spotify:user:flngr","2015-03-30T15:01:57Z"
"spotify:local:Edits+de+Nantes:Edits+de+Nantes:Aline+Dhavr%C3%A9+-+La+Cage+%28Edits+De+Nantes%29:189","Aline Dhavré - La Cage (Edits De Nantes)","Edits de Nantes","Edits de Nantes","0","0","189000","spotify:user:flngr","2015-04-14T16:29:48Z"
"spotify:track:6xJMBJCghopB1QZ6XERCL7","Get Down Saturday Night (Extended Club Version) - Remastered","Oliver Cheatham","Get Down Saturday Night & Other Hits","1","3","452226","spotify:user:flngr","2015-05-16T19:47:11Z"
"spotify:track:7sm3orGGwNFqmWFSPRl8eT","Give It Up","KC & The Sunshine Band","The Best Of KC And The Sunshine Band","1","11","245800","spotify:user:flngr","2015-05-21T21:55:02Z"
"spotify:local:::Carol+Douglas+-+You%27re+Not+So+Hot:438","Carol Douglas - You're Not So Hot","","","0","0","438000","spotify:user:flngr","2015-06-05T09:22:34Z"
"spotify:track:3eCPdleq83GTJBXDibwdnn","Hold Tight (Edit) - Remastered","Change","Radio Change","1","2","237706","spotify:user:flngr","2015-06-11T16:48:09Z"
"spotify:local:JimHebSoul::Adri+Block+++-++%22That+Summer+Groove%22:214","Adri Block   -  "That Summer Groove"","JimHebSoul","","0","0","214000","spotify:user:flngr","2015-06-13T11:43:56Z"
"spotify:local:gresty1::Abidjan+City+Breakers+%27A.C.B.+Rap%27+%28Disco+Stock+1983%29:385","Abidjan City Breakers 'A.C.B. Rap' (Disco Stock 1983)","gresty1","","0","0","385000","spotify:user:flngr","2015-06-17T15:07:11Z"
"spotify:track:5Giafu5mcYzuELrtxszQrK","Everlasting Love (feat. Amalia Economos) - Vocal Version","Juan Laya, Jorge Montiel, Los Charly's Orchestra, Amalia Economos","Everlasting Love","1","1","264000","spotify:user:flngr","2015-09-19T16:01:40Z"
"spotify:local:Hunter+Sounds::Frankie+Beverly+And+Maze+-+Before+I+Let+Go+%28+Hunter+Re+-+Edit+%29:290","Frankie Beverly And Maze - Before I Let Go ( Hunter Re - Edit )","Hunter Sounds","","0","0","290000","spotify:user:flngr","2015-07-01T14:42:33Z"
"spotify:track:1Cvg3n9D1gwZI4WHxI6UAd","Love Will Find A Way - Club","Victor Romeo, Leetrece Brown","Hardcore Traxx: Dance Mania Records 1986-1995","1","2","264508","spotify:user:flngr","2015-07-08T09:35:01Z"
"spotify:track:3yfK2B4Qy7MltMj03Gsosp","It's Got to Be Music - Extended Re-Edit","Juan Laya, Jorge Montiel","Boogie Magic","1","2","384000","spotify:user:flngr","2015-09-17T20:59:00Z"
"spotify:track:6fYlA8WWsNuvlu6zSifFX2","Rock Your World","Weeks & Co","Weeks & Co: 12 Inch Classics - EP","1","2","482626","spotify:user:flngr","2015-09-26T21:08:33Z"
"spotify:track:0MzHSJl9bHQiNPufYxJaab","#1 Dee Jay","Goody Goody","Goody Goody","1","1","452160","spotify:user:flngr","2015-10-23T21:03:30Z"
"spotify:track:2mCLc4lZjbpcpXgNBrC5lY","It Looks Like Love","Goody Goody","Goody Goody","1","5","383093","spotify:user:flngr","2015-10-23T21:28:24Z"
"spotify:local:George+Kelly::Goody+Goody+-+It+Looks+Like+Love+%28DJ+Butcher+Edit%29:370","Goody Goody - It Looks Like Love (DJ Butcher Edit)","George Kelly","","0","0","370000","spotify:user:flngr","2015-10-23T21:36:18Z"
"spotify:track:0PjkD419FrFnRuS5Mgs6pm","I Shoulda Loved Ya","Narada Michael Walden","The Dance Of Life","1","2","397133","spotify:user:flngr","2015-10-25T15:04:45Z"
"spotify:track:61pMMDjf4nVSiZcvnSklyr","How D'you Feel - Club Mix","Hi-Tension","DJ Collector [Maxi Club 3] - Club Mix, 12" & Maxis des titres Funk","1","3","327426","spotify:user:flngr","2015-10-25T15:07:39Z"
"spotify:track:23yamcCJBEtIz9F8WpU08q","I Can't Shake This Feeling - Club Mix","Klique","DJ Collector [Maxi Club 3] - Club Mix, 12" & Maxis des titres Funk","1","4","342032","spotify:user:flngr","2015-10-25T15:07:58Z"
"spotify:track:4N8tkZM0kMlVbLXQJSGPrA","Give Me One More Chance - Club Mix","Oneway","DJ Collector [Maxi Club 3] - Club Mix, 12" & Maxis des titres Funk","1","21","285333","spotify:user:flngr","2015-10-25T15:14:18Z"
