﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4CxlWn47lPp6V3Vy1Y0loF","Sägt.","Felix Kröcher","Läuft.","1","6","400000","spotify:user:flngr","2013-04-03T19:37:51Z"
"spotify:track:1vriTUkTvN3ldDeoKooGMD","Distorted Disco","Felix Kröcher, Eric Sneo","Connected","1","3","367618","spotify:user:flngr","2013-04-03T20:59:04Z"
"spotify:track:7MlbvrsRqtlJcVEbAqyRI9","Peaktime","Felix Kröcher, Eric Sneo","Connected","1","4","425110","spotify:user:flngr","2013-04-03T21:06:45Z"
"spotify:track:4QEAGaTJn2xHW31C92Ojqx","Ordered Chaos","Felix Kröcher, Eric Sneo","Connected","1","13","379924","spotify:user:flngr","2013-04-03T22:10:25Z"
"spotify:track:2L4QEQhyrwZJBkbeFojj7C","Aya Ama","Rone","Spanish Breakfast","1","4","340600","spotify:user:flngr","2013-04-06T11:27:00Z"
"spotify:track:4OAUeGPgD3yAk9W4hvjyMj","Tasty City","Rone","Spanish Breakfast","1","8","305626","spotify:user:flngr","2013-04-07T19:10:24Z"
"spotify:track:705ytm6Hbm2ny3UfAKIBrU","Casus Belli - Brontosaurus Saga Mix","Plein Soleil","Future Disco, Vol. 2","1","11","609360","spotify:user:flngr","2013-04-08T15:19:07Z"
"spotify:track:3dgGj3q9xAg0AX3xVOv3bz","Keep Me In My Plane - DJ Koze Remix","WhoMadeWho","Future Disco, Vol. 2","1","16","423033","spotify:user:flngr","2013-04-09T15:55:15Z"
"spotify:track:6oZsgTGKGMLy8dLsOcJJVv","Sweden Roof - Orginal Version","David August","Sweden Roof","1","1","420631","spotify:user:flngr","2013-04-30T12:57:39Z"
"spotify:track:3aEZg1V3OOspXHYaarONg5","Soul Kitchen - Orginal Version","David August","Sweden Roof","1","2","494127","spotify:user:flngr","2013-04-30T13:05:19Z"
"spotify:track:1fJN1YJ7NJfrSDGprKtG0V","Rusty Nails","Moderat","Moderat (Deluxe Version)","1","2","272200","spotify:user:flngr","2013-04-30T13:45:18Z"
"spotify:track:23WQiIF0SRf1B1PJAAMswk","Callisto - Joris Voorn Remix","Stephan Bodzin, Marc Romboy","Systematic Colours Vol. 3","1","9","499306","spotify:user:flngr","2013-05-31T21:51:56Z"
"spotify:track:149zx56uRggqDtJxDzO84m","Oui Mais Non","Joris Delacroix","Timid Unreleased 05 - Stéréotypé","1","2","429506","spotify:user:flngr","2013-05-31T22:41:15Z"
"spotify:track:3v7Oh68akDGzoojbIdYd2k","From Within","Johannes Heil","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","14","739518","spotify:user:flngr","2013-06-04T22:02:01Z"
"spotify:track:1L4bOEtv9RcfPvbC5HmS58","Moreno","Anette Party, Anita Coke","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","16","451200","spotify:user:flngr","2013-06-04T22:22:26Z"
"spotify:track:4kaAzoJusIENs0TQCOwtSP","Cool Down","Pablo Bolivar","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","19","431219","spotify:user:flngr","2013-06-04T22:28:59Z"
"spotify:track:3R90meUnoNYRSZn8fewbFj","Wowshit","Karmon","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","20","421651","spotify:user:flngr","2013-06-04T22:38:02Z"
"spotify:track:1ZoOUQtmAEETbG3OpCZ3p7","My Definition - Johannes Heil's Spring Definition","Oliver Klein","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","21","428571","spotify:user:flngr","2013-06-05T12:21:52Z"
"spotify:track:7IXcCy7x88aqefQReec9Iz","Pitanga - Slam Remix","Christian Smith","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","31","425236","spotify:user:flngr","2013-06-06T08:27:35Z"
"spotify:track:5dCEGKvWEASNDTnbnTkEnG","Hi Life - Cheeky Bold Cover","Monkey Safari","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","32","666885","spotify:user:flngr","2013-06-06T20:26:10Z"
"spotify:track:4DACw8ofW6XRyc1MIdZKzW","Hasoweh","Andhim, Super Flu","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","33","432609","spotify:user:flngr","2013-06-06T20:33:54Z"
"spotify:track:1KgI0rlvJDTUjCjZlp5iTV","Detunator - La Force's Seven Bowls Remix","Kink","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","35","426885","spotify:user:flngr","2013-06-07T12:25:37Z"
"spotify:track:3mVixTeWWCVrRiKuFgC4Xu","Dosha's Adventure","Marco Effe","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","36","612380","spotify:user:flngr","2013-06-07T12:33:29Z"
"spotify:track:0BWnF2n36phRj6zK8jQD8Z","Jimbo","Marco Effe","Berlin Afterhour 2 - From Minimal to Techno - From Electro to House","1","35","413333","spotify:user:flngr","2013-06-07T21:15:01Z"
"spotify:track:10tQIcBq73FwcF2QN6IMxQ","Yellow Sunset","Audision","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","40","437663","spotify:user:flngr","2013-06-07T21:28:35Z"
"spotify:track:4kaAzoJusIENs0TQCOwtSP","Cool Down","Pablo Bolivar","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","19","431219","spotify:user:flngr","2013-06-09T23:01:12Z"
"spotify:track:6jJ3anX7rQAClmhSHz10ud","Linear Sky","Lützenkirchen","Organic Techhouse Vol.3","1","1","378044","spotify:user:flngr","2013-06-11T21:30:15Z"
