﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7tAwtz0RdzX3qszAjKsfNz","Fresh Green","Blazo","Colors of Jazz 2","1","4","185986","spotify:user:flngr","2015-11-17T14:22:24Z"
"spotify:track:23gDOAf9usfFrrYT8g1idL","Check","Nemir","Ailleurs","1","3","156893","spotify:user:flngr","2015-11-17T21:45:53Z"
"spotify:track:59spU87VUMWtDUFFrNRcfS","Dans l'zoo","Nemir","Ailleurs","1","8","204240","spotify:user:flngr","2015-11-17T21:53:39Z"
"spotify:local:HIP+DOZER::JHAS+-+Pain+Au+Chocolat:133","JHAS - Pain Au Chocolat","HIP DOZER","","0","0","133000","spotify:user:flngr","2015-11-18T16:57:37Z"
"spotify:local:Funky+DL::Funky+DL+Samples+Amy+Winehouse+-+%22The+Sweetest+Thing%22:245","Funky DL Samples Amy Winehouse - 'The Sweetest Thing'","Funky DL","","0","0","245000","spotify:user:flngr","2015-11-19T09:03:09Z"
"spotify:track:4FGEtLRG3FW9YYip8hbB1t","Interestellaire (feat. Emilie Farcy)","Juan Laya, Jorge Montiel, Emilie Farcy","Amore / Interstellaire EP","1","3","345395","spotify:user:flngr","2015-11-20T21:09:23Z"
"spotify:track:1r2CRvlLdnKOkGlw7Sze3a","I'm Gone","Logic","Under Pressure","1","3","282133","spotify:user:flngr","2015-11-20T21:22:43Z"
"spotify:track:3DjBDQs8ebkxMBo2V8V3SH","Teenage Color (Anoraak Remix)","College","Nightdrive With You","1","7","347400","spotify:user:flngr","2015-11-22T22:00:30Z"
"spotify:track:6BNTkIbRR1j4AftQ1BalSJ","Drones","Night Drive","Drones","1","1","227770","spotify:user:flngr","2015-11-23T14:48:48Z"
"spotify:track:0SEXLf0XmN8KbN5ZCV7jP3","I Got Something","Alex Agore","I Got Something EP","1","1","326532","spotify:user:flngr","2015-11-26T08:29:07Z"
"spotify:track:1f76GPFcvMaaMAftYnn28c","Celestial - El_txef_a Remix","VIMES","Exotic Series 6.0","1","3","382745","spotify:user:flngr","2015-11-26T08:43:40Z"
"spotify:track:4g3Ax56IslQkI6XVfYKVc5","The Less I Know The Better","Tame Impala","Currents","1","7","216318","spotify:user:flngr","2015-11-30T20:30:36Z"
"spotify:track:12DNVxa1MAOVMdeTRa4rGY","What Does it Take","Tommy Vicari Jnr","Threshold of Eternity","1","2","329500","spotify:user:flngr","2015-12-05T21:27:14Z"
"spotify:local:::The+Sunburst+Band+-+Here+Comes+The+Sunburst+Band+%28Fouk+Remix%29:230","The Sunburst Band - Here Comes The Sunburst Band (Fouk Remix)","","","0","0","230000","spotify:user:flngr","2015-12-06T16:29:57Z"
"spotify:track:56phh0HQ7YNo2bkyRqI522","C'est ça la vie","Sango, Yan's","Juvénile","1","3","278000","spotify:user:flngr","2015-12-09T12:51:54Z"
"spotify:track:2BDTl2NqhVQK0zc1nggCvO","Banshee","Kendra Morris","Banshee","1","14","226493","spotify:user:flngr","2015-12-09T13:08:31Z"
"spotify:track:6WeFERstiZYEviqaNJKFWy","We are The Living","Girls In Hawaii","Everest","1","3","216026","spotify:user:flngr","2015-12-12T09:25:04Z"
"spotify:track:3IM6z62QFYH5exAFFDYkdY","You And Whose Army?","Radiohead","Amnesiac (Collector's Edition)","1","4","191000","spotify:user:flngr","2015-12-14T09:40:47Z"
"spotify:track:0hQVAVsUCqQDcOwPTFKNxb","Blind (feat. Emmi) - Radio Edit","Feder, Emmi","Blind (feat. Emmi) [Radio Edit]","1","1","194000","spotify:user:flngr","2015-12-16T10:07:27Z"
"spotify:track:4aGgWYM6wvQXRvBYCQ3DF0","I Like What You're Doing To Me - 12 Inch Version","Young and Company","I Like What You're Doing To Me","1","9","440026","spotify:user:flngr","2015-12-16T13:45:55Z"
"spotify:track:1HfjJzNIwMZLrltbG9at7R","Black Boy - Souldynamic Remix","Peven Everett","Black Boy (Remixes)","1","1","374750","spotify:user:flngr","2015-12-16T14:07:11Z"
"spotify:track:00zqTWtvCWvDtAqoLRl6Sy","When It Hurts","Avant","Avant","1","4","236213","spotify:user:flngr","2015-12-23T11:49:39Z"
"spotify:track:39aagPpNqoPXN3FEdLwXMe","She Doesn't Mind","Sean Paul","Reggae Gold 2012","1","1","227786","spotify:user:flngr","2015-12-27T22:27:06Z"
"spotify:track:78H72MElkOY9cRnaudxZFY","Fresh","Daft Punk","Homework","1","6","244400","spotify:user:flngr","2015-12-27T22:58:54Z"
"spotify:local:postworthymusic::Daft+Punk+-+Something+About+Us+%28Cherokee+Remix%29:340","Daft Punk - Something About Us (Cherokee Remix)","postworthymusic","","0","0","340000","spotify:user:flngr","2015-12-27T23:12:27Z"
"spotify:track:3gtNKaGcVgOyIpFJ0qQzxP","Edge","Cherokee","Teenage Fantasy - EP","1","5","270000","spotify:user:flngr","2015-12-27T23:34:58Z"
"spotify:track:5Ml003Ymb2JnhRR9tGA5Bf","Sunday","HNNY","Sunday","1","1","180601","spotify:user:flngr","2015-12-29T09:33:49Z"
"spotify:track:1QtNwDqC5rSkMUFb47mvxC","Work in the Mould","Dappled Cities","Lake Air","1","4","242973","spotify:user:flngr","2016-01-05T09:17:51Z"
"spotify:track:2H6p3vkyJWZK2boHUenyIj","Necessary Evil","Unknown Mortal Orchestra","Multi-Love","1","8","317800","spotify:user:flngr","2016-01-13T13:16:30Z"
"spotify:track:2pFZXJBcPheM4hn6dJxDGa","To Bruce","luxury elite","World Class","1","5","164153","spotify:user:flngr","2016-01-13T13:19:31Z"
"spotify:track:3bppLmnTN0jQtQMRFwtqR7","Blush","luxury elite","World Class","1","8","162612","spotify:user:flngr","2016-01-13T13:30:09Z"
"spotify:track:4qS1B4ApROisa12hrHkWzq","Beausejour","JNL","Beausejour","1","1","243214","spotify:user:flngr","2016-01-14T22:00:47Z"
"spotify:track:6Am1048lD3Cua5DwuEJ1DG","A Jealous Heart Never Rests","The Black Madonna","Lady Of Sorrows","1","1","490990","spotify:user:flngr","2016-01-14T22:05:05Z"
"spotify:track:1cIbogH3UKRqDO2tasfPTg","Like A Fool","Crazy P","Walk Dance Talk Sing","1","1","305649","spotify:user:flngr","2016-01-14T22:10:01Z"
