﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5zt3vGYK1f6GW3GPnHCFEJ","Blow","Dirt Crew","Colours of Deep House, Vol. 03","1","8","390418","spotify:user:flngr","2015-04-13T12:44:43Z"
"spotify:track:1wfGFNtZDkdnah54kD8cJ8","Can I Mither You?","Chocky","DSCNTD002","1","4","309417","spotify:user:flngr","2015-06-07T09:37:49Z"
"spotify:track:5zX52lNfa9ybYZEn4QI8GD","Seek Deep","Chocky","Flumo 045: Unreleased Highlights 004","1","3","353125","spotify:user:flngr","2015-06-15T15:31:41Z"
"spotify:track:76hv7pvg4pqQ1dQSZMRRuU","Simple","Nicson, Dixie Yure","Flumo 045: Unreleased Highlights 004","1","1","382125","spotify:user:flngr","2015-06-15T15:32:04Z"
"spotify:track:0HmrVB0mlxz0qccZYtXaGE","Monkey Man","N'to","Monkey Man","1","1","391542","spotify:user:flngr","2015-07-12T20:43:07Z"
"spotify:track:4OAxultl1X5qWATjgY7IP0","Spoof - Original Mix","Lauhaus","Relocation EP","1","7","384784","spotify:user:flngr","2015-07-13T14:11:01Z"
"spotify:track:2ZJecOX35rYNqricW50Bog","Computer Killer","Glenn Astro","Throwback","1","2","294453","spotify:user:flngr","2015-07-28T07:55:16Z"
"spotify:track:5LDOmGjfpk25NjSLToUHyq","Chuggernaut - Original Mix","Sean Collier","Chuggernaut","1","1","430080","spotify:user:flngr","2015-08-19T19:34:39Z"
"spotify:track:6FCHY4S7bjAykuZbajiWZX","Headed Home - Original","Nadastrom","Nadastrom","1","6","252510","spotify:user:flngr","2015-08-19T19:39:29Z"
"spotify:track:6RUyTJnY3Snlmba9pWUsGP","She Dines On My Eyes - Clint Stewart Ipa Remix","Alland Byallo","She Dines On My Eyes","1","4","399341","spotify:user:flngr","2015-08-29T19:49:21Z"
"spotify:track:3LX9mzJrzHy3P2qozfVvkS","Crepuscular - Dave Aju Remix","Alland Byallo","Crepuscular","1","2","452489","spotify:user:flngr","2015-08-29T20:07:17Z"
"spotify:track:29uujMCT9FyW85vpW0iCc9","Not Easy - David Phillips Remix","The Glitz","Songkran Festival 2015","1","4","434771","spotify:user:flngr","2015-08-31T19:53:15Z"
"spotify:track:3VnjROP6OtS0ldVxI8mRYs","Red One","Markus Homm","Systematic Deep House, Vol. 4 (Mixed by Gorge)","1","13","473200","spotify:user:flngr","2015-09-07T20:52:23Z"
"spotify:track:64zhlJchm50RmUwcrnnvpJ","Always The Same - Original","Christopher Rau","Asper Clouds","1","5","503440","spotify:user:flngr","2015-09-20T18:51:41Z"
"spotify:track:3bAw9BaRJ3b7cikQHCZNbb","Ulip - Original","Audio Werner","A.S.A.P. EP","1","2","533733","spotify:user:flngr","2015-09-24T16:37:09Z"
"spotify:track:0NzqaEyzoXVuPH22aKqxoY","5000 Hz - Original Mix","Mihai Popoviciu","5000 Hz","1","1","410163","spotify:user:flngr","2015-10-23T21:45:15Z"
"spotify:track:5s9fQHo9OvrkYmDIkTKT9W","Slightly Pale - Original Mix","Mihai Popoviciu","The Unexpected Truth","1","6","388400","spotify:user:flngr","2015-10-23T21:45:15Z"
"spotify:track:4SEkq8AE4YfcvkaaSQE6ZN","Clear Cut - Joris Voorn Edit","Markus Homm","More & More Ep","1","2","381250","spotify:user:flngr","2015-10-23T21:46:43Z"
"spotify:track:3qOZDY8obegsDt8ICOYzgK","Schiretlic - Original Mix","Mihai Popoviciu","Prime Number","1","3","378415","spotify:user:flngr","2015-10-23T21:47:47Z"
"spotify:local:Molo::Theo+Parrish+-+Dusty+Cabinets:729","Theo Parrish - Dusty Cabinets","Molo","","0","0","729000","spotify:user:flngr","2015-11-06T13:47:23Z"
"spotify:local:Judge::Pantytec+-+A+Glimpse:377","Pantytec - A Glimpse","Judge","","0","0","377000","spotify:user:flngr","2015-11-06T13:48:02Z"
"spotify:local:Atlasonik::Sing+it+Back+%28Herbert%27s+Tasteful+dub%29+-+Moloko-:361","Sing it Back (Herbert's Tasteful dub) - Moloko-","Atlasonik","","0","0","361000","spotify:user:flngr","2015-11-06T13:48:20Z"
"spotify:track:0rBKQiFMwSG2FE5a8TL2G2","Naive Response","Daniel Avery","Drone Logic","1","5","323280","spotify:user:flngr","2015-11-23T14:55:58Z"
"spotify:track:0Xhx7vdMtCyNHaIiO8Vci0","Drone Logic","Daniel Avery","Drone Logic","1","3","429453","spotify:user:flngr","2015-11-23T16:39:45Z"
"spotify:track:15ipPIaI8CEjEOtrPxd8uK","All I Need","Daniel Avery","Drone Logic","1","8","415666","spotify:user:flngr","2015-11-25T09:32:51Z"
"spotify:track:1Pf8tBN9CNj56gEIKGoyY2","Aquarelle","Frits Wentink","Live Fast, Dwayne Young","1","5","480544","spotify:user:flngr","2015-12-06T17:00:10Z"
"spotify:track:0tNqWV6ZEiVFmNuyeSWKVa","We Still Believe - Original Mix","The Black Madonna","We Still Believe","1","1","404816","spotify:user:flngr","2016-01-15T16:42:22Z"
"spotify:track:55IGfLrecZxyW3C0Imk3Tv","Alone With You","John Tejada","Logic Memory Center","1","6","399522","spotify:user:flngr","2016-02-15T14:12:49Z"
"spotify:track:17RV5uW8Xt8YxGwOWnSuBn","Schaben","Max Mohr","Trickmixer's Revenge","1","6","446160","spotify:user:flngr","2016-02-15T14:23:40Z"
