﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2qj6nJU3qb508uESXtzaY7","Toda Menina Baiana (Fatboy Slim Presents Gilberto Gil) - Ashley Beedle’s Black Bahia Rework","Gilberto Gil","Fatboy Slim Presents Bem Brasil","2","5","308906","spotify:user:flngr","2015-07-15T05:46:04Z"
"spotify:track:3iFM8bqCvWAqhICKJvrfKn","You Got It (feat. Mike Irving)","Artec, Mike Irving","You Got It (feat. Mike Irving)","1","1","240000","spotify:user:flngr","2015-07-19T20:33:09Z"
"spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn","Stressed Out","Twenty One Pilots","Blurryface","1","2","202333","spotify:user:flngr","2015-08-13T23:35:04Z"
"spotify:track:6LL28UI67FS5S3qUtKo2TY","Homenaje Al Beny (Castellano Que Bueno Baila Usted)","Gente De Zona","A Full","1","4","239680","spotify:user:flngr","2015-08-16T15:20:43Z"
"spotify:track:5CpgcthiMKWH3Xx8EWx3yB","Mi Swing Es Tropical","Quantic, Nickodemus, Tempo, Candela All Stars","Chef (Original Motion Picture Soundtrack)","1","10","236543","spotify:user:flngr","2015-08-16T15:26:13Z"
"spotify:local:Anthony+Brun::Fr%C3%A9ro+Delavega+%2F+Le+Chant+Des+Sir%C3%A8nes+%28Skydancers+Remix%29:180","Fréro Delavega / Le Chant Des Sirènes (Skydancers Remix)","Anthony Brun","","0","0","180000","spotify:user:flngr","2015-08-22T19:07:20Z"
"spotify:track:68liIp4NkvkWTkXh44pBi0","Running","Lust For Youth","International","1","9","233000","spotify:user:flngr","2015-08-22T19:17:28Z"
"spotify:track:7rdjfrTBMNt3KaaGvSv3YG","Nothing But Trouble - Instagram Models","Lil Wayne, Charlie Puth","Nothing But Trouble (Instagram Models)","1","1","217984","spotify:user:flngr","2015-08-29T10:19:32Z"
"spotify:local:Yvan+Magone::Happy+depuis+ABIDJAN+%28C%C3%B4te+d%27Ivoire%29:272","Happy depuis ABIDJAN (Côte d'Ivoire)","Yvan Magone","","0","0","272000","spotify:user:flngr","2015-08-29T18:07:10Z"
"spotify:track:6H8tEitY5FbP5lEOepM7q8","Tobago","Jonas Rathsman","Tobago EP","1","1","290000","spotify:user:flngr","2015-08-31T12:12:25Z"
"spotify:track:3lXyAigS8GlqUH9xIiFnKH","Can't Pin Me Down","Marina and the Diamonds","FROOT","1","7","205680","spotify:user:flngr","2015-09-05T11:26:23Z"
"spotify:track:6Ege4SUL3r8I6upqSbmGop","Sun Is Back","Julien Jabre","Sun Is Back","1","1","408146","spotify:user:flngr","2015-09-06T20:51:47Z"
"spotify:track:5TSSrV0idbiwWj0qdd4YwI","Bang Bang","Mani","Babysitting (Bande originale du film)","1","9","221000","spotify:user:flngr","2015-09-06T21:06:23Z"
"spotify:track:5Giafu5mcYzuELrtxszQrK","Everlasting Love (feat. Amalia Economos) - Vocal Version","Juan Laya, Jorge Montiel, Los Charly's Orchestra, Amalia Economos","Everlasting Love","1","1","264000","spotify:user:flngr","2015-09-19T16:01:26Z"
"spotify:track:5l2PMgMfAZpA9pQXL7GRJ1","You, Me, Here, Now","Detroit Swindle","Boxed Out","1","13","293836","spotify:user:flngr","2015-09-20T13:28:30Z"
"spotify:track:56sreEUrAes3e5dFhTMm8S","You, Me, Cellphones","Husbands","Husbands","1","3","217023","spotify:user:flngr","2015-10-11T01:31:04Z"
"spotify:local:SOUNDRESS::Foster+The+People+-+Best+Friend+%28Dim+Sum+Remix%29:290","Foster The People - Best Friend (Dim Sum Remix)","SOUNDRESS","","0","0","290000","spotify:user:flngr","2015-10-18T14:27:16Z"
"spotify:track:5tpASjSHMomm48P6V1LdF8","Win","JD Samson","Ghost Youth","1","3","206093","spotify:user:flngr","2015-11-06T19:12:08Z"
"spotify:track:0gyU02DxJH6RQsyZlCckey","Found Your Love","Oliver Nelson, heir","Found Your Love","1","1","183103","spotify:user:flngr","2015-11-06T19:44:07Z"
"spotify:track:5gMhDjTQ9o48VtlcG9NEt8","Vowels = space and time","Grimes","Visions","1","6","261120","spotify:user:flngr","2015-11-07T16:25:23Z"
"spotify:track:3W6TDna43DO3l8xOOLFd6b","10,000 Emerald Pools","BØRNS","Dopamine","1","1","174693","spotify:user:flngr","2015-11-09T21:19:09Z"
"spotify:track:1lheEfIE4ZyYmUXvJ7DPAM","American Money","BØRNS","Dopamine","1","4","260986","spotify:user:flngr","2015-11-09T21:39:15Z"
"spotify:track:7xyyjOyiYVJCT3CmJl7HwW","Ma dope","Nekfeu, S.Pri Noir","Feu","1","12","227399","spotify:user:flngr","2015-11-17T21:32:17Z"
"spotify:track:6BNTkIbRR1j4AftQ1BalSJ","Drones","Night Drive","Drones","1","1","227770","spotify:user:flngr","2015-11-23T14:48:45Z"
"spotify:track:2BDTl2NqhVQK0zc1nggCvO","Banshee","Kendra Morris","Banshee","1","14","226493","spotify:user:flngr","2015-12-09T13:08:43Z"
"spotify:track:6WeFERstiZYEviqaNJKFWy","We are The Living","Girls In Hawaii","Everest","1","3","216026","spotify:user:flngr","2015-12-09T19:18:43Z"
"spotify:track:3GnbLA5jz38vYi4zVT5lus","Jimmy","Cats On Trees","Cats On Trees","1","3","192013","spotify:user:flngr","2015-12-12T14:21:41Z"
"spotify:track:0hQVAVsUCqQDcOwPTFKNxb","Blind (feat. Emmi) - Radio Edit","Feder, Emmi","Blind (feat. Emmi) [Radio Edit]","1","1","194000","spotify:user:flngr","2015-12-16T10:06:21Z"
"spotify:track:39aagPpNqoPXN3FEdLwXMe","She Doesn't Mind","Sean Paul","Reggae Gold 2012","1","1","227786","spotify:user:flngr","2015-12-27T22:26:57Z"
"spotify:track:78H72MElkOY9cRnaudxZFY","Fresh","Daft Punk","Homework","1","6","244400","spotify:user:flngr","2015-12-27T22:58:57Z"
"spotify:local:postworthymusic::Daft+Punk+-+Something+About+Us+%28Cherokee+Remix%29:340","Daft Punk - Something About Us (Cherokee Remix)","postworthymusic","","0","0","340000","spotify:user:flngr","2015-12-27T23:12:30Z"
"spotify:track:4qS1B4ApROisa12hrHkWzq","Beausejour","JNL","Beausejour","1","1","243214","spotify:user:flngr","2016-01-14T22:01:30Z"
"spotify:track:4cNyHbRoGHqHYJOI2mlgAF","Sidetripping","Real Lies","Real Life","1","11","284853","spotify:user:flngr","2016-01-22T15:09:00Z"
"spotify:track:5UTkylfF2sOAD96OHYjKuW","Perfect Situation","Les Loups","Club Coeur","1","3","275409","spotify:user:flngr","2016-01-24T11:59:17Z"
"spotify:track:1SoBehfQMenbfWOqgEZZCG","Must Be Love","Les Loups","Club Coeur","1","6","240213","spotify:user:flngr","2016-01-24T12:05:03Z"
"spotify:track:3yYLsxafXJke6kqv1DGaRX","Come to This","Clement Bazin","Night Things","1","1","252000","spotify:user:flngr","2016-02-07T16:32:26Z"
