﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2Z5E6zwhYhjnpEB1LnoNSj","Subtil","Joris Delacroix","Room With View","1","5","419040","spotify:user:flngr","2013-02-13T10:39:51Z"
"spotify:track:0jEb3JIu5FtivtrtJrXFLN","Random Places","Compuphonic, Spirit Catcher","Ovale","1","1","343320","spotify:user:flngr","2013-02-14T10:08:10Z"
"spotify:track:1wedk3BoK5T58yflQkTVte","Analog Sparkles - 2009 Rework","Compuphonic","Analog Sparkles EP","1","1","417636","spotify:user:flngr","2013-02-14T10:13:31Z"
"spotify:track:3olD1eG5dG88DZ3m9vAP4W","Deep Fruit","Pawas","Music For Lazy People","1","1","421880","spotify:user:flngr","2013-02-14T10:46:42Z"
"spotify:track:2xS4MtrHBHotq0tNTtIVC6","Puralana","Luminodisco","Puralana EP","1","1","520379","spotify:user:flngr","2013-03-28T23:04:35Z"
"spotify:track:6obZCxnF2XWnk7nSYe6NdT","Near Me Now - Original Mix","Dublin Aunts","House Of Dikso","1","10","373806","spotify:user:flngr","2013-03-30T11:32:50Z"
"spotify:track:1kMMnazcbwAO7wHwQ0GPdL","Hollywood - Chris Jylkke Miami Mix","Satin Jackets","Hollywood","1","2","350942","spotify:user:flngr","2013-03-30T22:39:47Z"
"spotify:track:3qx9KiSPttYugErMgGEIfv","Liberation 2010 - Original Mix","Satin Jackets, Miss Tish","Liberation 2010 the Remixes","1","1","466034","spotify:user:flngr","2013-03-30T22:56:21Z"
"spotify:track:621I1nR8mhmHzoXTrxbFdc","Dream Beat - Romare Remix","Peaking Lights","Lucifer Re-Lit","1","4","386213","spotify:user:flngr","2013-04-01T22:35:28Z"
"spotify:track:4bM9QExRPertNmBNGlt1Sp","I See Lights (Karmon Remix)","Jimmy & Fred, Karmon","I See Lights","1","2","469930","spotify:user:flngr","2013-04-02T16:50:23Z"
"spotify:track:2L4QEQhyrwZJBkbeFojj7C","Aya Ama","Rone","Spanish Breakfast","1","4","340600","spotify:user:flngr","2013-04-06T11:27:04Z"
"spotify:track:4OAUeGPgD3yAk9W4hvjyMj","Tasty City","Rone","Spanish Breakfast","1","8","305626","spotify:user:flngr","2013-04-07T19:10:01Z"
"spotify:track:20oEPQsYOPDUGaf5zCeT2o","Holding Back (My Love)","Tensnake","Future Disco, Vol. 2","1","10","473468","spotify:user:flngr","2013-04-08T14:41:23Z"
"spotify:track:5AY9UshBMZvhvrrZRyWXmC","Caribbean Girl","Mario Basanov","Future Disco, Vol. 2","1","13","549941","spotify:user:flngr","2013-04-09T15:33:44Z"
"spotify:track:3vgPXEsoxtalEZufsfODXE","The Way You Move - Greg Wilson Version","Social Disco Club & Maia","Future Disco, Vol. 2","1","14","438346","spotify:user:flngr","2013-04-09T15:41:33Z"
"spotify:local:::Jaga+Jazzist+-+Toccata+%28Mungolian+Jet+Set+Remix%29:370","Jaga Jazzist - Toccata (Mungolian Jet Set Remix)","","","0","0","370000","spotify:user:flngr","2013-04-12T20:41:00Z"
"spotify:track:68cJlPh8bRhGdSgKBRR8W8","Help Me Through","David August","Times","1","1","259663","spotify:user:flngr","2013-04-29T12:23:09Z"
"spotify:track:7GoxKu8t9UrreFlOqT4Zsx","Until We Shine","David August feat. Yvy","Times","1","6","324837","spotify:user:flngr","2013-04-29T12:47:52Z"
"spotify:track:5c0xP994ZBjSDtHbpKvFDF","Voices from the Dust","David August","Times","1","13","282579","spotify:user:flngr","2013-04-29T13:22:04Z"
"spotify:track:4B9fowxNCm4DhkONZvphow","Forgive Me If I Bleed","David August","Times","1","14","278155","spotify:user:flngr","2013-04-29T13:29:01Z"
"spotify:track:19HKlXmZufh0YPeYo3TkfM","Mungolian Jetset presents Jaga Jazzist vs Knights Of Jumungus: Toccata","Mungolian Jetset","Mungodelics","1","1","373786","spotify:user:flngr","2013-04-29T17:28:49Z"
"spotify:track:4rZOCIhyxB6a4IkEdUYKoV","On My Mind","David August","You Got to Love Me","1","2","396968","spotify:user:flngr","2013-04-30T07:48:06Z"
"spotify:track:1l6J4ZdvfyCeMK8G78lRlE","Ciervos","Astro","Ciervos - Single","1","1","207779","spotify:user:flngr","2013-05-17T21:40:16Z"
"spotify:track:5kpYoRQ7cyHZTW0f2Sflcy","No Way I Know I Feel - Axel Boman Remix","Agaric","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","26","599610","spotify:user:flngr","2013-06-06T07:52:48Z"
"spotify:track:1KgI0rlvJDTUjCjZlp5iTV","Detunator - La Force's Seven Bowls Remix","Kink","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","35","426885","spotify:user:flngr","2013-06-07T12:25:34Z"
"spotify:track:10tQIcBq73FwcF2QN6IMxQ","Yellow Sunset","Audision","Auto.Matic.Music - Electronic Flashback, Vol. 3","1","40","437663","spotify:user:flngr","2013-06-07T21:28:30Z"
"spotify:track:5c8PFHpMBFElalr8RN2v9q","Mind Mischief - The Field Remix","Tame Impala","Mind Mischief","1","3","647787","spotify:user:flngr","2013-06-08T22:05:23Z"
"spotify:track:3Sc77x3OstZ0azAVqU1Q3Y","Furthermore - Oliver Klein & Peter Jürgens Remix","Martin Eyerer","Organic Techhouse Vol.3","1","14","535452","spotify:user:flngr","2013-06-11T22:55:33Z"
"spotify:track:6fcgpQBBPMb6OhaVWh0GQ4","Piano Improvisation / The Whip","Tangerine Dream","Zeitgeist Concert - Live at the Royal Albert Hall, London 2010","1","2","187360","spotify:user:flngr","2013-06-17T14:04:42Z"
"spotify:track:4b2f3dgGeQ6u26nsmouBhI","Dive","Tycho","Dive (Deluxe Version)","1","4","499790","spotify:user:flngr","2013-07-12T21:57:55Z"
"spotify:track:5XjMiEdwKwdhBp3IpbJJeE","Collider","Jon Hopkins","Immunity","1","4","561693","spotify:user:flngr","2013-07-16T13:24:38Z"
"spotify:track:4FkbgMPwUcZ1Ysi8OOq9Z5","Form By Firelight","Jon Hopkins","Immunity","1","6","345066","spotify:user:flngr","2013-07-16T13:38:53Z"
"spotify:track:22p4DbJga9RfHxVY4Q1vvN","Crushed Ice","MAM","Future Disco Presents: Poolside Sounds","1","8","280417","spotify:user:flngr","2013-07-19T18:18:48Z"
"spotify:track:4kKjlQ9hiDZBKxJhs0P31S","Le Voyage","Kellerkind","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","3","386897","spotify:user:flngr","2013-07-21T09:01:47Z"
"spotify:track:2M0FXOcgSzrJXQedVqVdFz","Mayan Groove - Original Mix","Eddie Krystal","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","26","384000","spotify:user:flngr","2013-07-21T21:24:12Z"
"spotify:track:6ooWsCuvYRzhYy0oGp4Oqr","Cut Boots","Zoo Brazil","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","29","373804","spotify:user:flngr","2013-07-21T21:42:11Z"
"spotify:track:4xo1yhLZ8Rsb6JnuWKDL2j","I Fly","Delano Smith","Deep Kolours 1","1","4","411213","spotify:user:flngr","2013-07-25T14:22:31Z"
"spotify:track:0qFeFG3T2rNOCGK8e1hpQY","Broken Down (Andrey Zenkoff Remix)","Mark Wells","Broken Down","1","2","495238","spotify:user:flngr","2013-08-13T18:01:56Z"
