﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2N3U8uTYhjX2KwGT0pf5x0","Everyday","A$AP Rocky, Rod Stewart, Miguel, Mark Ronson","AT.LONG.LAST.A$AP","1","17","260986","spotify:user:flngr","2015-05-26T16:43:14Z"
"spotify:track:6fQcqEcXfnY0L6VwS0c3gT","Cheerleader - Felix Jaehn Remix Radio Edit","OMI","Cheerleader (Felix Jaehn Remix Radio Edit)","1","1","180021","spotify:user:flngr","2015-05-27T14:24:46Z"
"spotify:track:1gkVziEAUzRL8KglfQZfGL","Love Is Real","Moods","Sincere","1","2","201672","spotify:user:flngr","2015-05-31T17:27:20Z"
"spotify:track:3dWcuI5Azn1gYREoUdADPZ","Toast to Them","Afta-1","Undefined","1","9","143127","spotify:user:flngr","2015-06-01T09:54:20Z"
"spotify:track:1KqlVt63Q4bl1VdSlymr5C","Riptide","Vance Joy","Riptide","1","1","204280","spotify:user:flngr","2015-06-02T19:17:02Z"
"spotify:track:2ifGYh78uC6ZeMrKk7Y8cZ","Outlines - Extended Radio Edit","Mike Mago, Dragonette","Outlines","1","2","184133","spotify:user:flngr","2015-06-05T12:14:49Z"
"spotify:track:6rUFa7VeCtIb4GkA4VqRTl","Street Life - Original Mix","Purple Disco Machine","Move Or Not EP","1","2","403959","spotify:user:flngr","2015-06-05T12:21:25Z"
"spotify:local:ThatNewRave::Foster+The+People+-+Call+It+What+You+Want+%28Treasure+Fingers+Remix%29:222","Foster The People - Call It What You Want (Treasure Fingers Remix)","ThatNewRave","","0","0","222000","spotify:user:flngr","2015-06-07T12:51:51Z"
"spotify:track:2y0IGQ6vyz3RFtf3yJXq8G","The Ghost Who Walks","Karen Elson","The Ghost Who Walks","1","1","182026","spotify:user:flngr","2015-06-17T06:45:30Z"
"spotify:track:0X708G0G6xUHCZAxcLjLSt","The Nature of Things","Volta Cab","Wake Up and Get into the Groove EP","1","3","296899","spotify:user:flngr","2015-06-22T07:30:13Z"
"spotify:track:79nopNMm3rJSUfQfMkG0Ur","Firefly","Mura Masa, NAO","Someday Somewhere","1","2","228000","spotify:user:flngr","2015-06-23T10:19:58Z"
"spotify:local:no+sleep::Kehlani+ft.+Lexii+Alijai+-+Jealous+%28no+sleep+remix%29:232","Kehlani ft. Lexii Alijai - Jealous (no sleep remix)","no sleep","","0","0","232000","spotify:user:flngr","2015-06-23T10:31:50Z"
"spotify:track:3gEfU6pDHyLPg9f9aT7waG","Thinking Bout It","Tia London","Love Junkie","1","3","264187","spotify:user:flngr","2015-06-24T20:06:12Z"
"spotify:track:6cuKJ1bFFy4OjfkCI9YBqc","I'm Not In Love","10cc","The Original Soundtrack","1","2","366640","spotify:user:flngr","2015-07-31T20:36:04Z"
"spotify:track:19V67jrPI3SBy4dVksrsoH","Realtime","Silk Rhodes","Silk Rhodes","1","5","150840","spotify:user:flngr","2015-08-04T11:29:36Z"
"spotify:track:57F77uQ1sN5d5FMMEKVQ8w","Burial","Peter Tosh","Live at My Fathers Place 1978","1","5","518666","spotify:user:flngr","2015-08-04T19:24:05Z"
"spotify:local:Monkey+State::An+Ode+to+Jon+-+Opal+Block:178","An Ode to Jon - Opal Block","Monkey State","","0","0","178000","spotify:user:flngr","2015-08-05T18:08:57Z"
"spotify:track:6Nf7lMUce0gbUOnbWyWthZ","Cherish the Day - Remastered","Sade","The Essential Sade","2","1","378626","spotify:user:flngr","2015-08-13T22:55:29Z"
"spotify:track:1UmFRZU3taMGZApPhK32mc","Riverside","Agnes Obel","Philharmonics","1","2","228546","spotify:user:flngr","2015-08-13T23:10:38Z"
"spotify:track:2Svdo5aVv1G4y0yPZNK8Ik","Dust It Off","The Dø","Dust It Off - EP","1","1","222592","spotify:user:flngr","2015-08-16T19:57:08Z"
"spotify:track:1U628qeBCFK2G38aPNyT5O","Back Around - Mutron Remix","Bo Geste","Back Around","1","2","438447","spotify:user:flngr","2015-08-19T20:17:04Z"
"spotify:track:6oCzJyjyfnh34T2tacRcSw","Armida","Lust For Youth","International","1","6","290089","spotify:user:flngr","2015-08-22T19:18:43Z"
"spotify:track:7FO9ZPK7KLoRfBr2HPtsan","Andmoreagain","Love","Forever Changes","1","3","198493","spotify:user:flngr","2015-08-22T19:34:33Z"
"spotify:track:6OsC1aULdn6pQnXxHSPFXO","Loveleen","Rejjie Snow","Rejovich","1","1","170661","spotify:user:flngr","2015-08-28T14:40:22Z"
"spotify:track:2cPeXdCsCyXKG3GiVg2Nrq","Right Thing (Andrea remix)","Rosie Lowe, Andrea","Right Thing","1","1","208380","spotify:user:flngr","2015-08-28T14:41:49Z"
"spotify:track:4V4KYQzJWr2hrwBbwm3EoS","With You","Tennyson","With You","1","1","214230","spotify:user:flngr","2015-08-28T14:43:04Z"
"spotify:track:58iaa4IU9JZKDZlFf2Vf7U","All Around the World","Rejjie Snow","All Around the World","1","1","215868","spotify:user:flngr","2015-08-28T17:49:21Z"
"spotify:track:1RRBCwEbu1gsgzuzLONpsh","Singularity","Alland Byallo","Bones, Flesh","1","10","348601","spotify:user:flngr","2015-08-29T19:20:24Z"
